-0.037082,-0.043501,-0.043951,-0.043375,-0.045357,-0.037016,-0.042826,-0.039802,-0.036683,-0.041641,-0.039792,-0.039133,-0.044516,-0.037468,-0.038796,-0.046082,-0.04591,-0.046445,-0.046881,-0.045113,-0.044461,-0.047279,-0.047965,-0.047021,-0.049194,-0.034026,-0.045712,-0.047713,-0.040068,-0.043958,-0.04407,-0.038079,-0.051406,-0.046241,-0.04433,-0.042637,-0.037953,-0.041988,-0.053121,-0.040642,-0.041951,-0.044748,-0.043427,-0.044571,-0.038539,-0.042511,-0.051649,-0.046633,-0.044449,-0.045465,-0.043272,-0.044833,-0.041143,-0.034818,-0.052946,-0.044022,-0.046383,-0.051111,-0.041549,-0.048675
-0.040444,-0.046507,-0.047134,-0.046581,-0.048468,-0.039604,-0.046231,-0.042433,-0.040169,-0.045106,-0.043037,-0.042325,-0.047784,-0.040796,-0.041836,-0.049332,-0.049047,-0.049663,-0.050182,-0.048388,-0.047152,-0.050546,-0.051153,-0.050319,-0.052106,-0.037434,-0.049276,-0.051102,-0.043997,-0.047056,-0.04732,-0.042098,-0.055822,-0.050096,-0.047534,-0.046195,-0.041074,-0.045063,-0.057098,-0.044764,-0.045251,-0.048034,-0.046328,-0.048289,-0.042571,-0.046282,-0.055624,-0.050236,-0.04788,-0.049306,-0.04704,-0.048486,-0.044943,-0.039119,-0.056559,-0.047456,-0.049699,-0.055318,-0.045517,-0.051964
-0.044858,-0.051635,-0.051798,-0.051438,-0.053865,-0.044603,-0.050822,-0.046782,-0.044899,-0.049352,-0.047313,-0.046617,-0.052115,-0.045207,-0.046293,-0.054067,-0.054258,-0.054845,-0.055335,-0.053169,-0.051256,-0.055321,-0.05533,-0.054974,-0.056853,-0.041974,-0.054354,-0.055507,-0.048604,-0.051499,-0.051477,-0.046936,-0.06026,-0.05494,-0.052034,-0.051316,-0.046163,-0.049701,-0.062088,-0.049325,-0.049773,-0.052443,-0.051238,-0.053171,-0.047511,-0.050663,-0.060345,-0.054882,-0.0522,-0.053906,-0.051571,-0.054179,-0.049474,-0.043497,-0.061096,-0.051837,-0.054278,-0.059971,-0.049943,-0.056449
-0.046544,-0.052831,-0.053608,-0.052836,-0.054703,-0.04583,-0.051837,-0.047554,-0.046266,-0.050923,-0.048103,-0.048656,-0.053194,-0.046457,-0.047529,-0.05544,-0.055495,-0.055789,-0.056295,-0.054258,-0.05301,-0.056664,-0.057038,-0.056465,-0.058258,-0.043457,-0.05528,-0.056889,-0.050133,-0.052209,-0.05208,-0.048117,-0.060851,-0.055792,-0.052498,-0.053057,-0.047887,-0.051125,-0.062803,-0.050595,-0.050762,-0.053603,-0.053215,-0.054698,-0.048487,-0.05195,-0.061197,-0.056005,-0.052808,-0.055096,-0.052802,-0.055183,-0.050583,-0.045203,-0.061928,-0.05308,-0.055649,-0.060598,-0.050905,-0.057032
-0.048978,-0.055225,-0.055447,-0.055087,-0.05748,-0.048799,-0.054924,-0.050767,-0.048627,-0.053518,-0.050627,-0.05071,-0.055557,-0.048702,-0.049913,-0.057429,-0.057659,-0.058012,-0.058665,-0.056687,-0.055236,-0.058589,-0.059004,-0.058644,-0.060359,-0.045809,-0.057617,-0.059177,-0.052271,-0.054662,-0.054009,-0.050324,-0.063578,-0.058037,-0.055649,-0.054823,-0.049345,-0.05344,-0.065006,-0.052742,-0.052852,-0.055775,-0.054823,-0.056797,-0.050455,-0.053916,-0.0634,-0.057955,-0.055194,-0.057392,-0.054809,-0.057342,-0.052843,-0.047322,-0.064101,-0.055153,-0.057792,-0.062671,-0.052997,-0.059608
-0.052483,-0.058072,-0.058775,-0.058077,-0.060095,-0.051911,-0.058384,-0.054003,-0.052014,-0.056056,-0.05383,-0.053954,-0.059181,-0.05194,-0.053511,-0.060469,-0.060389,-0.060775,-0.061363,-0.059803,-0.058745,-0.062288,-0.062662,-0.06218,-0.063644,-0.049081,-0.061558,-0.062715,-0.055521,-0.058423,-0.057146,-0.053658,-0.065948,-0.061413,-0.058979,-0.057548,-0.052579,-0.057082,-0.06786,-0.05601,-0.05606,-0.059413,-0.057399,-0.059183,-0.053913,-0.057326,-0.065903,-0.060745,-0.058302,-0.06049,-0.058338,-0.059643,-0.056079,-0.050432,-0.066349,-0.058233,-0.06105,-0.065229,-0.056412,-0.063234
-0.054078,-0.059604,-0.059679,-0.059645,-0.061581,-0.053445,-0.059882,-0.054813,-0.053635,-0.057514,-0.054604,-0.055358,-0.060662,-0.053562,-0.054756,-0.061909,-0.061774,-0.061967,-0.062564,-0.061016,-0.060435,-0.063556,-0.063934,-0.063492,-0.065566,-0.050514,-0.062477,-0.063869,-0.057147,-0.059167,-0.058343,-0.054852,-0.067429,-0.062047,-0.059943,-0.059018,-0.053869,-0.057996,-0.068047,-0.057169,-0.057057,-0.060384,-0.059207,-0.060779,-0.055195,-0.05824,-0.066904,-0.061941,-0.059721,-0.061516,-0.059608,-0.060945,-0.056853,-0.051865,-0.067928,-0.059487,-0.062242,-0.066621,-0.057486,-0.063776
-0.055723,-0.061395,-0.061909,-0.061439,-0.063461,-0.055557,-0.060961,-0.056336,-0.055454,-0.05953,-0.056676,-0.056949,-0.062408,-0.055224,-0.056529,-0.063827,-0.063744,-0.06389,-0.064437,-0.062931,-0.06162,-0.065447,-0.065846,-0.06508,-0.067019,-0.052234,-0.06385,-0.065591,-0.058566,-0.061363,-0.059992,-0.056625,-0.068502,-0.064309,-0.061868,-0.060352,-0.05468,-0.059448,-0.070023,-0.058942,-0.058922,-0.062054,-0.060727,-0.062486,-0.056713,-0.060047,-0.068419,-0.063506,-0.061675,-0.063245,-0.061188,-0.062476,-0.058628,-0.05308,-0.069517,-0.061188,-0.063914,-0.068144,-0.059307,-0.065895
-0.056999,-0.06261,-0.063072,-0.062633,-0.0646,-0.056485,-0.063166,-0.058315,-0.056777,-0.060564,-0.058428,-0.05821,-0.063602,-0.056318,-0.057868,-0.065008,-0.064603,-0.065081,-0.065459,-0.063914,-0.062893,-0.066743,-0.067176,-0.066206,-0.068453,-0.053224,-0.06548,-0.066852,-0.059778,-0.062341,-0.060697,-0.057449,-0.069582,-0.06547,-0.062977,-0.062272,-0.056108,-0.060336,-0.07097,-0.059776,-0.05959,-0.063307,-0.062415,-0.063933,-0.057447,-0.060743,-0.069617,-0.064531,-0.062203,-0.064167,-0.062098,-0.063553,-0.059719,-0.053996,-0.070404,-0.062178,-0.064801,-0.069029,-0.060129,-0.066979
-0.059409,-0.065076,-0.065555,-0.06509,-0.06702,-0.059301,-0.065417,-0.060818,-0.059331,-0.063328,-0.060644,-0.060699,-0.065944,-0.05888,-0.060215,-0.067218,-0.067034,-0.067479,-0.067668,-0.066225,-0.065417,-0.068892,-0.069228,-0.068342,-0.070733,-0.055325,-0.067151,-0.069036,-0.06184,-0.06464,-0.062891,-0.059544,-0.071447,-0.067386,-0.064831,-0.063689,-0.058508,-0.062465,-0.072982,-0.061843,-0.062114,-0.065562,-0.063952,-0.065521,-0.05962,-0.062789,-0.071492,-0.066757,-0.064349,-0.066307,-0.064218,-0.06575,-0.061707,-0.056333,-0.072173,-0.064456,-0.067005,-0.070978,-0.062197,-0.069155
-0.060543,-0.066175,-0.066623,-0.066183,-0.068061,-0.06043,-0.06649,-0.062075,-0.060518,-0.064621,-0.061712,-0.061197,-0.06707,-0.060185,-0.06125,-0.068296,-0.067968,-0.068548,-0.068755,-0.067025,-0.066244,-0.069652,-0.070205,-0.069476,-0.071175,-0.056448,-0.068302,-0.069936,-0.06277,-0.065564,-0.063776,-0.060515,-0.072711,-0.06847,-0.066027,-0.064089,-0.05894,-0.063555,-0.073707,-0.06293,-0.063253,-0.066717,-0.064397,-0.066325,-0.060656,-0.063877,-0.07248,-0.068002,-0.065567,-0.067226,-0.065288,-0.066555,-0.06271,-0.057211,-0.073489,-0.065378,-0.067777,-0.072031,-0.063234,-0.070064
-0.061868,-0.067523,-0.06819,-0.067685,-0.069747,-0.06168,-0.068089,-0.063767,-0.062084,-0.065713,-0.063148,-0.063219,-0.068695,-0.061395,-0.06273,-0.069704,-0.069438,-0.069983,-0.070101,-0.068483,-0.06786,-0.07117,-0.071603,-0.070773,-0.072653,-0.057831,-0.069968,-0.071171,-0.064314,-0.06689,-0.065067,-0.061792,-0.073638,-0.069807,-0.067218,-0.065837,-0.060571,-0.064891,-0.075699,-0.064387,-0.064057,-0.067796,-0.065967,-0.067737,-0.061767,-0.064975,-0.073776,-0.069049,-0.066698,-0.068582,-0.066459,-0.067795,-0.063955,-0.058306,-0.074515,-0.066509,-0.069242,-0.072782,-0.064557,-0.071662
-0.062899,-0.06875,-0.069618,-0.068998,-0.070819,-0.063075,-0.069072,-0.064616,-0.063331,-0.067176,-0.06448,-0.064713,-0.069505,-0.06272,-0.063702,-0.070674,-0.070367,-0.070765,-0.071131,-0.069363,-0.068487,-0.072103,-0.072509,-0.071672,-0.07332,-0.058563,-0.070707,-0.072099,-0.064962,-0.067413,-0.065707,-0.062766,-0.074488,-0.070565,-0.068254,-0.067138,-0.061485,-0.065751,-0.07601,-0.065047,-0.065304,-0.068512,-0.067386,-0.068842,-0.062859,-0.065776,-0.074731,-0.069755,-0.067212,-0.069487,-0.067229,-0.0687,-0.06481,-0.059535,-0.075492,-0.067293,-0.070023,-0.074082,-0.065302,-0.072135
-0.064401,-0.070652,-0.071239,-0.070813,-0.072646,-0.064269,-0.071629,-0.066462,-0.065059,-0.068554,-0.065987,-0.066362,-0.071295,-0.064315,-0.065497,-0.072325,-0.072199,-0.072517,-0.072999,-0.070955,-0.070133,-0.073859,-0.07433,-0.07365,-0.075405,-0.060483,-0.072725,-0.07412,-0.066823,-0.069512,-0.067253,-0.064566,-0.076379,-0.072376,-0.069899,-0.068692,-0.063547,-0.067308,-0.07806,-0.066949,-0.066316,-0.070317,-0.068673,-0.070155,-0.064668,-0.067349,-0.076412,-0.071439,-0.068625,-0.071162,-0.068986,-0.070486,-0.066555,-0.061322,-0.077012,-0.068889,-0.071786,-0.075567,-0.066854,-0.073812
-0.064814,-0.071799,-0.072503,-0.071748,-0.073825,-0.065581,-0.072573,-0.067227,-0.065536,-0.069649,-0.066894,-0.067464,-0.072077,-0.065041,-0.066035,-0.073054,-0.073145,-0.073461,-0.073794,-0.071999,-0.071032,-0.07472,-0.075162,-0.074392,-0.076334,-0.061328,-0.07377,-0.074754,-0.067561,-0.069796,-0.06791,-0.065255,-0.077546,-0.073187,-0.070693,-0.069554,-0.064211,-0.068044,-0.078758,-0.067455,-0.067351,-0.070813,-0.069398,-0.071157,-0.065566,-0.068095,-0.077514,-0.071987,-0.069369,-0.071965,-0.069484,-0.071372,-0.067059,-0.062215,-0.078189,-0.069215,-0.072369,-0.076568,-0.067299,-0.074959
-0.065989,-0.073174,-0.073567,-0.07328,-0.075156,-0.067312,-0.073863,-0.068925,-0.066877,-0.071006,-0.068201,-0.069011,-0.073657,-0.066414,-0.067603,-0.074749,-0.074487,-0.074743,-0.075072,-0.073646,-0.07236,-0.075984,-0.076293,-0.075629,-0.077533,-0.062596,-0.074929,-0.075975,-0.06917,-0.071377,-0.069252,-0.066656,-0.078423,-0.074446,-0.071956,-0.07119,-0.065642,-0.069609,-0.080164,-0.069141,-0.069183,-0.071966,-0.07083,-0.072484,-0.06689,-0.069348,-0.078458,-0.073734,-0.070932,-0.073429,-0.070958,-0.072807,-0.068507,-0.063702,-0.079227,-0.070568,-0.073813,-0.078014,-0.068905,-0.075825
-0.06718,-0.074378,-0.074972,-0.074593,-0.076452,-0.068149,-0.074364,-0.069666,-0.067899,-0.072013,-0.069434,-0.069959,-0.074644,-0.067835,-0.068945,-0.075915,-0.075709,-0.075912,-0.076341,-0.074831,-0.073858,-0.077021,-0.076876,-0.076624,-0.078346,-0.063463,-0.075505,-0.076848,-0.06982,-0.072178,-0.070794,-0.067732,-0.078743,-0.075159,-0.072549,-0.072062,-0.066771,-0.070049,-0.080958,-0.069911,-0.070087,-0.073118,-0.071763,-0.073223,-0.068397,-0.070235,-0.078902,-0.07456,-0.07219,-0.075023,-0.071699,-0.073767,-0.069347,-0.065425,-0.079608,-0.071379,-0.074501,-0.07861,-0.069531,-0.076751
-0.066987,-0.074368,-0.074593,-0.074571,-0.076297,-0.068359,-0.075119,-0.070228,-0.067662,-0.071934,-0.069594,-0.069196,-0.074992,-0.067924,-0.068961,-0.07571,-0.075625,-0.075925,-0.076227,-0.074502,-0.074061,-0.07739,-0.07759,-0.077166,-0.07898,-0.064127,-0.076406,-0.077293,-0.070315,-0.072654,-0.070775,-0.068395,-0.07914,-0.075617,-0.073324,-0.07128,-0.066505,-0.070449,-0.081035,-0.070422,-0.070029,-0.073577,-0.071431,-0.072757,-0.068439,-0.070708,-0.079334,-0.07473,-0.072061,-0.0748,-0.072259,-0.073826,-0.069686,-0.065649,-0.079966,-0.071635,-0.074957,-0.078888,-0.070095,-0.076959
-0.068829,-0.076168,-0.076788,-0.076287,-0.07806,-0.070165,-0.077388,-0.072081,-0.06905,-0.073738,-0.071336,-0.071624,-0.0768,-0.069672,-0.070758,-0.077439,-0.077472,-0.077565,-0.077843,-0.076434,-0.07571,-0.079088,-0.07951,-0.07891,-0.080729,-0.066013,-0.078295,-0.079181,-0.072389,-0.074303,-0.072439,-0.070055,-0.080917,-0.077313,-0.075204,-0.073999,-0.068387,-0.072351,-0.082856,-0.071989,-0.071709,-0.074969,-0.07372,-0.075225,-0.070171,-0.072319,-0.081102,-0.076319,-0.073601,-0.076626,-0.073816,-0.075319,-0.071514,-0.067256,-0.081693,-0.073239,-0.076738,-0.080499,-0.071658,-0.078707
-0.069063,-0.076458,-0.076888,-0.076785,-0.078419,-0.070234,-0.077197,-0.072094,-0.068497,-0.074175,-0.071208,-0.071905,-0.076664,-0.069528,-0.070623,-0.077651,-0.077366,-0.077958,-0.077858,-0.076389,-0.075839,-0.078805,-0.079207,-0.078815,-0.080462,-0.065737,-0.078161,-0.078905,-0.072054,-0.074184,-0.072232,-0.070023,-0.080911,-0.077014,-0.075195,-0.073684,-0.068464,-0.072198,-0.082576,-0.072057,-0.071529,-0.074897,-0.073307,-0.075052,-0.070077,-0.072385,-0.080987,-0.076265,-0.07333,-0.076421,-0.073725,-0.075356,-0.071392,-0.067213,-0.0818,-0.073067,-0.076581,-0.080811,-0.071658,-0.078615
-0.069995,-0.076677,-0.077175,-0.076921,-0.078616,-0.070979,-0.077073,-0.072259,-0.068434,-0.074282,-0.071454,-0.072012,-0.076909,-0.069971,-0.071139,-0.07794,-0.07795,-0.078156,-0.07829,-0.076898,-0.076049,-0.079414,-0.079548,-0.07902,-0.080889,-0.065987,-0.07833,-0.079213,-0.072333,-0.074437,-0.072681,-0.070309,-0.080714,-0.077529,-0.07523,-0.073904,-0.068783,-0.072492,-0.083017,-0.072268,-0.072102,-0.075274,-0.07354,-0.075262,-0.070639,-0.07225,-0.080975,-0.076793,-0.073894,-0.077028,-0.074061,-0.075753,-0.071473,-0.06763,-0.081454,-0.073321,-0.076842,-0.080394,-0.071797,-0.078859
-0.070687,-0.076728,-0.07701,-0.076805,-0.078506,-0.070863,-0.077821,-0.07208,-0.067953,-0.073822,-0.071469,-0.071681,-0.077053,-0.070023,-0.070959,-0.077919,-0.077859,-0.078033,-0.0781,-0.076838,-0.076001,-0.079687,-0.079791,-0.079392,-0.081391,-0.066478,-0.07845,-0.079559,-0.072623,-0.074593,-0.072639,-0.070529,-0.081171,-0.077422,-0.075484,-0.073899,-0.068668,-0.072741,-0.082745,-0.072489,-0.071717,-0.075213,-0.073601,-0.074938,-0.070578,-0.072806,-0.081364,-0.076796,-0.073569,-0.076814,-0.074294,-0.075715,-0.07176,-0.067694,-0.081964,-0.073583,-0.076999,-0.081021,-0.072025,-0.078795
-0.070725,-0.076759,-0.077195,-0.076941,-0.078707,-0.070359,-0.077157,-0.072171,-0.067061,-0.074479,-0.071631,-0.072178,-0.076679,-0.069614,-0.070565,-0.077725,-0.077834,-0.078014,-0.078094,-0.076665,-0.07581,-0.079044,-0.079374,-0.078795,-0.080324,-0.06606,-0.077991,-0.079077,-0.072328,-0.074261,-0.072274,-0.070248,-0.080872,-0.077177,-0.075131,-0.074219,-0.068727,-0.072383,-0.082797,-0.072355,-0.071626,-0.074837,-0.073696,-0.075442,-0.070137,-0.072059,-0.080949,-0.076405,-0.073417,-0.076341,-0.073775,-0.075542,-0.071336,-0.06742,-0.081678,-0.073028,-0.076494,-0.080752,-0.071479,-0.078487
-0.070661,-0.076012,-0.076544,-0.07614,-0.077838,-0.069886,-0.076906,-0.071479,-0.066073,-0.073385,-0.070886,-0.07136,-0.076347,-0.069294,-0.070225,-0.077247,-0.077257,-0.077262,-0.077466,-0.076144,-0.074975,-0.078755,-0.079113,-0.078543,-0.080124,-0.065598,-0.077876,-0.078892,-0.071809,-0.073793,-0.071837,-0.069642,-0.080434,-0.076848,-0.07473,-0.073238,-0.068134,-0.071726,-0.082355,-0.071805,-0.071212,-0.074202,-0.072907,-0.074469,-0.069803,-0.071809,-0.080847,-0.075859,-0.072925,-0.076141,-0.073471,-0.07492,-0.07085,-0.067139,-0.081183,-0.072702,-0.076035,-0.08025,-0.071075,-0.077941
-0.071043,-0.076131,-0.076279,-0.076209,-0.078023,-0.070004,-0.07693,-0.071448,-0.065564,-0.073568,-0.07101,-0.071244,-0.076466,-0.069277,-0.070147,-0.077316,-0.077215,-0.077325,-0.077674,-0.07615,-0.075349,-0.078887,-0.07879,-0.078484,-0.07976,-0.065484,-0.077774,-0.078841,-0.071905,-0.074,-0.071892,-0.069902,-0.080343,-0.076692,-0.074773,-0.073201,-0.067988,-0.071965,-0.082227,-0.071732,-0.071249,-0.074437,-0.072871,-0.074743,-0.069738,-0.071805,-0.080629,-0.075983,-0.072879,-0.076119,-0.073527,-0.075038,-0.070922,-0.067115,-0.081119,-0.072714,-0.076035,-0.080214,-0.07112,-0.078171
-0.071324,-0.076307,-0.076964,-0.076329,-0.078148,-0.070441,-0.076889,-0.071744,-0.065335,-0.073806,-0.070609,-0.071749,-0.076582,-0.069443,-0.070441,-0.077339,-0.077436,-0.077284,-0.077509,-0.076238,-0.075294,-0.078883,-0.079116,-0.078539,-0.079823,-0.065805,-0.07793,-0.078968,-0.071934,-0.073934,-0.071883,-0.069715,-0.079998,-0.076898,-0.07458,-0.073473,-0.068332,-0.071765,-0.081972,-0.071797,-0.071321,-0.074551,-0.072811,-0.074758,-0.070031,-0.071772,-0.080316,-0.076012,-0.073028,-0.076283,-0.073522,-0.074955,-0.070895,-0.067212,-0.080995,-0.072696,-0.076164,-0.079901,-0.071131,-0.078043
-0.070894,-0.075903,-0.076196,-0.075926,-0.077752,-0.07027,-0.07598,-0.071078,-0.064051,-0.073372,-0.070464,-0.071235,-0.076049,-0.068892,-0.069954,-0.07693,-0.076884,-0.076902,-0.077078,-0.075791,-0.074698,-0.078386,-0.078656,-0.077872,-0.079516,-0.065176,-0.076906,-0.078313,-0.07158,-0.073398,-0.071469,-0.069413,-0.080008,-0.076187,-0.074087,-0.073151,-0.067801,-0.071401,-0.082198,-0.071502,-0.070716,-0.07382,-0.072732,-0.074234,-0.069496,-0.071393,-0.08015,-0.075225,-0.072475,-0.07557,-0.073036,-0.074349,-0.070606,-0.066945,-0.080848,-0.072126,-0.07552,-0.079892,-0.07075,-0.07705
-0.071157,-0.075994,-0.076664,-0.076025,-0.07796,-0.069922,-0.076474,-0.071213,-0.063666,-0.073167,-0.070433,-0.071101,-0.076085,-0.069112,-0.070081,-0.076962,-0.076769,-0.076953,-0.07738,-0.075947,-0.075101,-0.078529,-0.078781,-0.078135,-0.079988,-0.065456,-0.077384,-0.078399,-0.071721,-0.073687,-0.071713,-0.069611,-0.080109,-0.076589,-0.074339,-0.072775,-0.067755,-0.071446,-0.08173,-0.071557,-0.070652,-0.073677,-0.07259,-0.074037,-0.069789,-0.071226,-0.080252,-0.075659,-0.072439,-0.07601,-0.073113,-0.074538,-0.070568,-0.067023,-0.080876,-0.072232,-0.075672,-0.079907,-0.070823,-0.077396
